IDS_PROPQUEST_INC_000000	Event
IDS_PROPQUEST_INC_001552	Das Siegel des Ringmaster
IDS_PROPQUEST_INC_001553	Dieses Empfehlungsschreiben beweist, dass dich der Meister als Nachfolger akzeptiert hat. Bitte beschütze es mit deinem Leben. Wenn du es verlierst, kannst du nicht beweisen, dass du anerkannt wurdest.
IDS_PROPQUEST_INC_001554	Bitte bring das Empfehlungsschreiben zu Clamb, dem Ringmaster Weisen. Er ist an der Quelle der verstorbenen Seelen im Norden des Leren Gebirges.
IDS_PROPQUEST_INC_001555	Oh, bevor du zu Clamb gehst, musst du das Seal of Aenn von Ren, welcher in der Wüste der Illusionen lebt, besorgen. Das ist in Saint Morning.
IDS_PROPQUEST_INC_001556	Ich wünsche, dass die Gnade von Aenn ewig mit dir ist.
IDS_PROPQUEST_INC_001557	Unterschätze dich nicht selbst. Du musst stark sein oder du wirst niemals ein Nachfolger.
IDS_PROPQUEST_INC_001558	Hmm? Das ist das Seal of Aenn! Du hast es gefunden! Es ist das Symbol der Familie von Aenn und ein wertvolles Relikt.
IDS_PROPQUEST_INC_001559	Ich habe ein Gerücht gehört, dass Ren alles mag, was wertvoll ist. Ich weiß nun, dass das Gerücht wahr ist. Verdammt!
IDS_PROPQUEST_INC_001560	Ich bedanke mich herzlich für deine Mühe. Danke.
IDS_PROPQUEST_INC_001561	Ich war vor langer Zeit Arzt. Ich konnte jede Krankheit oder Wunde heilen! Naja mittlerweile heile ich meine Mitarbeiter.
IDS_PROPQUEST_INC_001562	Du musst das Seal of Aenn von Ren, der in der Wüste der Illusionen lebt, besorgen. Dann bring es zu Clamb, dem Ringmaster Weisen. Er steht an der Quelle der verstorbenen Seelen im Norden des Leren Gebirges.
IDS_PROPQUEST_INC_001563	
IDS_PROPQUEST_INC_001564	Die Schriftrolle des Ringmaster
IDS_PROPQUEST_INC_001565	Nun bring das Relikt zu Teshar. Sie ist die Anführerin der Soldaten von Kyon.
IDS_PROPQUEST_INC_001566	Die Basis von Kyon ist außerhalb von Ost Flaris. Dort kannst du sie finden.
IDS_PROPQUEST_INC_001567	Tschüß!
IDS_PROPQUEST_INC_001568	Das Relikt ist sehr wichtig und muss zu jemandem gebracht werden, der es sicher aufbewahren kann. Bitte versprich mir, das du es ihr bringst.
IDS_PROPQUEST_INC_001569	Hallo! Mein Name ist Teshar und ich bin die Anführerin der Soldaten von Kyon. Oh.. Hast du den Weg hierher ganz allein gefunden? Wie hast du das... Ich habe es so oft versucht von Flaris aus, aber ich habe es nie geschafft...!
IDS_PROPQUEST_INC_001570	Oh, du hast es in Saint Morning herausgefunden? Wirklich? Deshalb konnte ich es nicht herausfinden.. Vielen Dank. Bitte nimm das hier.
IDS_PROPQUEST_INC_001571	Diese Schriftrolle können nur die Nachfolger meiner Familie erhalten. Nun werde ich sie dir geben. Ist ist der Beweis, das du als Nachfolger anerkannt wurdest.
IDS_PROPQUEST_INC_001572	Obwohl die Soldaten von Kyon Söldner sind, folgen nicht alle des Geldes wegen. Wir respektieren Hoffnung und Könige.
IDS_PROPQUEST_INC_001573	Bitte bring das Relikt zu Teshar. Sie ist die Anführerin der Soldaten von Kyon. Die Basis ist außerhalb von Ost Flaris.
IDS_PROPQUEST_INC_001574	
IDS_PROPQUEST_INC_001575	Der Altar des Ringmaster
IDS_PROPQUEST_INC_001576	Nun suche die Ringmaster Priesterin Heedan in Darkon3 auf.
IDS_PROPQUEST_INC_001577	Heedan hat sich abgemüht um den Teardrop of Aenn zu bekommen welcher dann von Hunter X gestohlen wurde.
IDS_PROPQUEST_INC_001578	Du solltest den Schatz von dem Räuber zurückholen.
IDS_PROPQUEST_INC_001579	Hunter X lebt in Darkon1. Bitte beschaffe den Teardrop of Aenn und bringe ihn zur Ringmaster Priesterin Heedan in Cendil, Darkon 3.
IDS_PROPQUEST_INC_001580	Viel Erfolg.
IDS_PROPQUEST_INC_001581	Es ist der wichtigste Schatz in Madrigal! Bitte bring ihn zurück. Es ist deine Pflicht.
IDS_PROPQUEST_INC_001582	Oh, du hast gute Arbeit geleistet. Nun ist der Schatz wieder da wo er hingehört..
IDS_PROPQUEST_INC_001583	Vielen Dank. Ich werde mein bestes tun um ihn zu beschützen. Danke.
IDS_PROPQUEST_INC_001584	Bitte besorge den Teardrop of Aenn von Hunter X in Darkon1 und bringe ihn zur Priesterin Heedan.
IDS_PROPQUEST_INC_001585	Hunter X lebt in Darkon1. Bitte beschaffe den Teardrop of Aenn und bringe ihn zur Ringmaster Priesterin Heedan in Cendil, Darkon 3.
IDS_PROPQUEST_INC_001586	
IDS_PROPQUEST_INC_001587	Der Wächter des Ringmaster
IDS_PROPQUEST_INC_001588	Das ist das Symbol der Helden. Du brauchst einen weiteren Beleg um zu beweisen, dass du als Nachfolger des Helden anerkannt wurdest.
IDS_PROPQUEST_INC_001589	Da ist ein Ort, den man Raum des Wächters nennt. Du kannst ihn in Guardiane finden. An diesem Ort wird der Geist der Helden bewacht.
IDS_PROPQUEST_INC_001590	Besiege den Wächtergeist Venel Guardian und nimm sein Herz. Das Herz ist dein zweiter Beleg.
IDS_PROPQUEST_INC_001591	Bitte bring das Herz zu Romvoette, dem Ringmaster Wächter.
IDS_PROPQUEST_INC_001592	Viel Erfolg.
IDS_PROPQUEST_INC_001593	Du bist den Ganzen Weg hierher gekommen und willst jetzt aufgeben? Das ist die letzte Prüfung, also überleg es dir gut.
IDS_PROPQUEST_INC_001594	Willkommen Nachfolger. Du hast den letzten Test bestanden! Nun werde ich dich zum Nachfolger des Ringmaster Hero ernennen!
IDS_PROPQUEST_INC_001595	Aenn, bitte segne und ermutige diese Person, die deinem Geist folgen möchte! Ringmaster!
IDS_PROPQUEST_INC_001596	Nur derjenige, der als Nachfolger anerkannt wurde, darf passieren. Geh zurück.
IDS_PROPQUEST_INC_001597	Besiege den Wächtergeist, Venel Guardian und nimm sein Herz. Dann besuche Romvoette, den Ringmaster Wächter.
IDS_PROPQUEST_INC_001598	
IDS_PROPQUEST_INC_001599	Der Meister des Psykeeper
IDS_PROPQUEST_INC_001600	Du willst ein Nachfolger des Psykeeper Helden werden? Es wird nicht einfach sein, aber ich glaube du kannst es schaffen, denn immerhin bist du hierher gekommen.
IDS_PROPQUEST_INC_001601	Zuerst machen wir einen leichten Test, um zu sehen ob du als Nachfolger geeignet bist. Es ist ein Kampf Test.
IDS_PROPQUEST_INC_001602	Wie ich sagte, er ist leicht. Jage 20 Driller in KhipRa, Darkon1. Keine Small Driller oder Giant Driller, einfach nur Driller.
IDS_PROPQUEST_INC_001603	Ich werde dich beobachten. Viel Glück.
IDS_PROPQUEST_INC_001604	Ich sagte doch der Test ist einfach und du willst schon aufgeben?
IDS_PROPQUEST_INC_001605	Hmm.. Gute Arbeit, ich wußte das du das kannst! Nun bist du als Nachfolger qualifiziert.
IDS_PROPQUEST_INC_001606	Genau 20 Driller, sonst kann ich nicht entscheiden ob du qualifiziert bist. Du musst das tun, wenn wirklich ein Nachfolger sein möchtest.
IDS_PROPQUEST_INC_001607	Du hast dich bereits dazu entschieden Nachfolger des Elementor zu werden. Du musst Horison besuchen, nicht mich.
IDS_PROPQUEST_INC_001608	Wie ich sagte, er ist leicht. Jage 20 Driller in KhipRa, Darkon1. Keine Small Driller oder Giant Driller, einfach nur Driller.
IDS_PROPQUEST_INC_001609	
IDS_PROPQUEST_INC_001610	Die Kleidung des Psykeeper
IDS_PROPQUEST_INC_001611	Dieses Empfehlungsschreiben beweist, dass dich der Meister als Nachfolger akzeptiert hat. Bitte beschütze es mit deinem Leben. Wenn du ihn verlierst, kannst du nicht beweisen, dass du anerkannt wurdest.
IDS_PROPQUEST_INC_001612	Bitte bring das Empfehlungsschreiben zu Cuarine, dem Psykeeper Weisen. Er ist an der Quelle der verstorbenen Seelen im Norden des Leren Gebirges.
IDS_PROPQUEST_INC_001613	Oh, bevor du zu Cuarine gehst, musst du die Magic Underwear of Power von Kynsy zurückholen, der sich irgendwo in der Erons Fabrik, in Darkon1 versteckt.
IDS_PROPQUEST_INC_001614	Bis bald!
IDS_PROPQUEST_INC_001615	Unterschätze dich nicht selbst. Du musst stark sein oder du wirst niemals ein Nachfolger.
IDS_PROPQUEST_INC_001616	Oh! Du hast sie endlich gefunden! Hmm.. Was? Ob ich auf Damenunterwäsche stehe? Nein nein, Ich bin nur erfreut, dass wir das Relikt zurück haben!
IDS_PROPQUEST_INC_001617	Jedenfalls hast du gute Arbeit geleistet! Ich weiß, dass es nicht einfach war, diesen Schatz von dem Schatzjäger wieder zu bekommen.
IDS_PROPQUEST_INC_001618	Gut gemacht.
IDS_PROPQUEST_INC_001619	Richtig, ich habe sie unterrichtet. Allerdings ist sie so still. Ich habe ihr beigebracht ihr Leben mehr mit Freude und Spass zu genießen!
IDS_PROPQUEST_INC_001620	Du musst die Magic Underwear of Power von Kynsy zurückholen, der sich irgendwo bei der Erons Fabrik in Darkon1 versteckt hat. Dann besuche bitte Cuarine den Psykeeper Weisen. Er steht an der Quelle der verstorbenen Seelen im Norden des Leren Gebirges.
IDS_PROPQUEST_INC_001621	
IDS_PROPQUEST_INC_001622	Die Schriftrolle des Psykeeper
IDS_PROPQUEST_INC_001623	Nun, lass mich dir erklären was du tun musst. Bitte bring die Unterwäsche zu Ryupang, dem Anführer der Soldaten im Dorf Madren.
IDS_PROPQUEST_INC_001624	Wir sehen uns dann wieder.
IDS_PROPQUEST_INC_001625	Verdammt.. Wenn du es nicht machen willst, dann kann ich dich nicht zwingen aber.. Bitte denk nochmal nach und bring es zu Ryupang. Das ist ein wichtiges Relikt.
IDS_PROPQUEST_INC_001626	Hmm? Wie hat du es herausgefunden? Alle Soldaten haben es versucht es zu finden, aber sie sind alle gescheitert. Was? Schatzjäger?
IDS_PROPQUEST_INC_001627	Daher konnten wir es nicht finden.. In jedem Fall danke. Ich gebe dir etwas als Dank.
IDS_PROPQUEST_INC_001628	Diese Schriftrolle können nur die Nachfolger meiner Familie erhalten. Nun werde ich sie dir geben. Ist ist der Beweis, das du als Nachfolger anerkannt wurdest.
IDS_PROPQUEST_INC_001629	Eigentlich sind wir Überlebende vom Massaker durch die Mr Pumpkin. Wir wurden Soldaten um uns zu rächen.
IDS_PROPQUEST_INC_001630	Bitte bring die Unterwäsche zu Ryupang, dem Anführer der Soldaten vom Dorf Madren.
IDS_PROPQUEST_INC_001631	
IDS_PROPQUEST_INC_001632	Der Altar des Psykeeper
IDS_PROPQUEST_INC_001633	Nun besuche bitte Priesterin Pereb. Sie verwaltet den Altar des Psykeepers in Darkon 3.
IDS_PROPQUEST_INC_001634	Pereb sucht nach Spuren von Offerep in der Eienble Cave in Darkon2, weil es vermutlich wertvolle Relikte sind.
IDS_PROPQUEST_INC_001635	Du solltest das Relikt suchen und Pereb besuchen. Nein, du musst sogar.
IDS_PROPQUEST_INC_001636	Bitte finde es.
IDS_PROPQUEST_INC_001637	Wie ich bereits sagte, es ist wertvoll und wichtig. Wir brauchen es wirklich, also finde es bitte.
IDS_PROPQUEST_INC_001638	Oh, endlich.. Endlich hast du es gefunden.. *schluchzen* Ich kann nicht aufhören zu weinen, weil ich so glücklich bin.
IDS_PROPQUEST_INC_001639	Vielen Dank. Nun ist das Relikt wo es hingehört. Danke.
IDS_PROPQUEST_INC_001640	Dies ist der Altar an dem die Seelen der Helden beschützt werden. Was kann ich für dich tun?
IDS_PROPQUEST_INC_001641	Bitte finde die Spuren von Offerep in der Eienble Höhle bei Darkon 2 und besuche die Psykeeper Priesterin Pereb in Heret bei Darkon3.
IDS_PROPQUEST_INC_001642	
IDS_PROPQUEST_INC_001643	Wächter des Psykeeper
IDS_PROPQUEST_INC_001644	Dies ist das Symbol der Helden. Du brauchst diesen Beleg um beweisen zu können, dass du als Nachfolger anerkannt wurdest.
IDS_PROPQUEST_INC_001645	Es gibt einen Ort der sich Raum des Wächters nennt. Du kannst ihn in Guardiane finden. An diesem Ort werden die Geister der Helden bewacht.
IDS_PROPQUEST_INC_001646	Besiege den Wächtergeist Venel Guardian und beschaffe sein Herz. Das Herz wird dein zweiter Beweis sein.
IDS_PROPQUEST_INC_001647	Bringe jenes Herz dann bitte zu Shyniff, dem Psykeeper Wächter.
IDS_PROPQUEST_INC_001648	Viel Erfolg.
IDS_PROPQUEST_INC_001649	Du bist den Ganzen Weg hierher gekommen und willst jetzt aufgeben? Das ist die letzte Prüfung, also überleg es dir gut.
IDS_PROPQUEST_INC_001650	Willkommen Nachfolger. Du hast den letzten Test bestanden! Nun werde ich dich zum Nachfolger des Psykeeper Helden ernennen!
IDS_PROPQUEST_INC_001651	Offerep, bitte segne und ermutige diese Person, die deinem Geist folgen möchte! Psykeeper!
IDS_PROPQUEST_INC_001652	Nur derjenige, der als Nachfolger anerkannt wurde, darf passieren. Geh zurück.
IDS_PROPQUEST_INC_001653	Besiege den Wächtergeist, Venel Guardian und nimm sein Herz. Dann besuche Shyniff, den Psykeeper Wächter.
IDS_PROPQUEST_INC_001654	
IDS_PROPQUEST_INC_001655	Der Meister des Elementor
IDS_PROPQUEST_INC_001656	Du willst ein Nachfolger des Elementor Hero werden? Es wird nicht einfach sein, aber ich glaube du kannst es schaffen, denn immerhin bist du hierher gekommen.
IDS_PROPQUEST_INC_001657	Zuerst machen wir einen leichten Test, um zu sehen ob du als Nachfolger geeignet bist. Es ist ein Kampf Test.
IDS_PROPQUEST_INC_001658	Wie ich sagte, er ist leicht. Jage 20 Driller in KhipRa, Darkon1. Keine Small Driller oder Giant Driller, einfach nur Driller.
IDS_PROPQUEST_INC_001659	Ich werde dich beobachten. Viel Glück.
IDS_PROPQUEST_INC_001660	Ich sagte doch der Test ist einfach und du willst schon aufgeben?
IDS_PROPQUEST_INC_001661	Hmm.. Gute Arbeit, ich wußte das du das kannst! Nun bist du als Nachfolger qualifiziert.
IDS_PROPQUEST_INC_001662	Genau 20 Driller, sonst kann ich nicht entscheiden ob du qualifiziert bist. Du musst das tun, wenn wirklich ein Nachfolger sein möchtest.
IDS_PROPQUEST_INC_001663	Du hast dich bereits dazu entschieden Nachfolger des Psykeeper zu werden. Du musst Ellend besuchen, nicht mich.
IDS_PROPQUEST_INC_001664	Wie ich sagte, er ist leicht. Jage 20 Driller in KhipRa, Darkon1. Keine Small Driller oder Giant Driller, einfach nur Driller.
IDS_PROPQUEST_INC_001665	
IDS_PROPQUEST_INC_001666	Die Feder des Elementor
IDS_PROPQUEST_INC_001667	Dieses Empfehlungsschreiben beweist, dass dich der Meister als Nachfolger akzeptiert hat. Bitte beschütze es mit deinem Leben. Wenn du ihn verlierst, kannst du nicht beweisen, dass du anerkannt wurdest.
IDS_PROPQUEST_INC_001668	Bitte bring das Empfehlungsschreiben zu Cuzrill, dem Elementor Weisen. Er ist an der Quelle der verstorbenen Seelen im Norden des Leren Gebirges.
IDS_PROPQUEST_INC_001669	Oh, bevor du zu Cuzrill gehst, musst du die Feather of Magic Power finden. Sie ist irgendwo in Magmient, Darkon3, wo die Luias leben, versteckt.
IDS_PROPQUEST_INC_001670	Ich wünsche dir , das die Gnade von Lillip ewig mit dir ist.
IDS_PROPQUEST_INC_001671	Unterschätze dich nicht selbst. Du musst stark sein oder du wirst niemals ein Nachfolger.
IDS_PROPQUEST_INC_001672	Du hast sie gefunden! Das ist ein sehr mysteriöses Magiewerkzeug von Lillip, welches sie aus der Feder eines Luia erstellt hat. Sie verstärkt die magische Kraft fast um das Doppelte.
IDS_PROPQUEST_INC_001673	Wirklich? Ich weiß eine Menge darüber, nicht wahr? Nunja, du hast gute Arbeit geleistet. Ich weiß das es schwer zu finden war.
IDS_PROPQUEST_INC_001674	Ich bin genauso schlau wie eine Elementor Priesterin. Vielleicht bin ich aber auch intelligenter als sie. Allerdings erkennen das die Wenigsten, weil sie neidisch sind.
IDS_PROPQUEST_INC_001675	Du musst die Feather of Magic Power, die irgendwo in Magmient Darkon3 versteckt ist, finden. Die Luias leben dort. Dann besuche Cuzrill, den Elementor Weisen. Er steht an der Quelle der verstorbenen Seelen im Norden des Leren Gebirges.
IDS_PROPQUEST_INC_001676	
IDS_PROPQUEST_INC_001677	Die Schriftrolle des Elementor
IDS_PROPQUEST_INC_001678	Nun lass mich dir erzählen was du tun musst. Bitte bring die Feder zu Parine, der Helferin bei der Saint Morning Station.
IDS_PROPQUEST_INC_001679	Dann viel Glück.
IDS_PROPQUEST_INC_001680	Hey, warum machst du es so kompliziert? Das ist ein sehr wertvolles Relikt, daher kannst du es behalten wenn du es nicht ausliefern möchtest, aber gib es mir bloss nicht.
IDS_PROPQUEST_INC_001681	Oh mein.. Das, das ist.. Das ist das Relikt, nach dem ich schon so lange gesucht habe. Vielen Dank!
IDS_PROPQUEST_INC_001682	Oh, ich wußte nicht das es so gut versteckt war. Auf jeden Fall möchte ich dir etwas als Dank geben.
IDS_PROPQUEST_INC_001683	Bitte schön. Diese Schriftrolle können nur die Nachfolger meiner Familie erhalten. Nun werde ich sie dir geben. Ist ist der Beweis, das du als Nachfolger anerkannt wurdest.
IDS_PROPQUEST_INC_001684	Ich bin ein Nachkomme von Lillip. Zur Zeit lerne ich von Tina wie man eine Station verwaltet. Ach so, warum wolltest du mich treffen?
IDS_PROPQUEST_INC_001685	Bitte bring die Feder zu Parine, der Helferin an der Station in Saint Morning.
IDS_PROPQUEST_INC_001686	
IDS_PROPQUEST_INC_001687	Der Altar des Elementor
IDS_PROPQUEST_INC_001688	Besuche nun Priesterin Condram. Sie verwaltet den Altar des Elementor in Darkon 3.
IDS_PROPQUEST_INC_001689	Ach so Priesterin Condram sucht etwas sehr wichtiges. Es ist das Perfume of Lillip, das irgendwo in Heret, bei Darkon3 sein muss.
IDS_PROPQUEST_INC_001690	Ich glaube du solltest erst einmal das Relikt finden und dann Condram besuchen. Verstanden?
IDS_PROPQUEST_INC_001691	Viel Erfolg.
IDS_PROPQUEST_INC_001692	Das ist ein sehr ernstes Problem. Es gibt keinen der es finden und das Problem lösen konnte. Kannst du es finden? Bitte!
IDS_PROPQUEST_INC_001693	Oh, vielen Dank. Nun kann ich mein Bestes geben als Priesterin!
IDS_PROPQUEST_INC_001694	Vielen Dank. Vielen Dank.
IDS_PROPQUEST_INC_001695	Dies ist der Altar an dem die Seelen der Helden beschützt werden. Was kann ich für dich tun?
IDS_PROPQUEST_INC_001696	Bitte finde das Perfume of Lillip das irgendwo in Heret, Darkon3 versteckt ist und besuche dann die Elementor Priesterin Condram in Darkon3.
IDS_PROPQUEST_INC_001697	
IDS_PROPQUEST_INC_001698	Der Wächter des Elementor
IDS_PROPQUEST_INC_001699	Hier ist das Symbol der Helden. Du benötigst einen weiteren Beleg um als Nachfolger des Helden anerkannt zu werden.
IDS_PROPQUEST_INC_001700	Es gibt einen Ort der sich Raum des Wächters nennt. Du kannst ihn in Guardiane finden. An diesem Ort werden die Geister der Helden bewacht.
IDS_PROPQUEST_INC_001701	Besiege den Wächtergeist Venel Guardian und beschaffe sein Herz. Das Herz wird dein zweiter Beweis sein.
IDS_PROPQUEST_INC_001702	Bitte bring das Herz zu Wendien, dem Elementor Wächter.
IDS_PROPQUEST_INC_001703	Viel Glück!
IDS_PROPQUEST_INC_001704	Du bist den Ganzen Weg hierher gekommen und willst jetzt aufgeben? Das ist die letzte Prüfung, also überleg es dir gut.
IDS_PROPQUEST_INC_001705	Willkommen Nachfolger. Du hast den letzten Test bestanden! Nun werde ich dich zum Nachfolger des Elementor Hero ernennen!
IDS_PROPQUEST_INC_001706	Lillip, bitte segne und ermutige diese Person, die deinem Geist folgen möchte! Elementor!
IDS_PROPQUEST_INC_001707	Nur derjenige, der als Nachfolger anerkannt wurde, darf passieren. Geh zurück.
IDS_PROPQUEST_INC_001708	Besiege den Wächtergeist, Venel Guardian und nimm sein Herz. Dann besuche Wendien, den Elementor Wächter.
IDS_PROPQUEST_INC_001709	
IDS_PROPQUEST_INC_001710	Der Ruf der Finsternis
IDS_PROPQUEST_INC_001711	Hast du jemals diese schrecklichen Geräusche aus Mas Gewölbe gehört? Ein haarsträubendes Geräusch..
IDS_PROPQUEST_INC_001712	Vielleicht hast du noch nicht, aber ich habe es deutlich gehört!! Ich hoffe es ist nicht das was ich denke...
IDS_PROPQUEST_INC_001713	(Nach langem zögern) Uh.. wenn das Geräusch das ist was ich denke, dann haben wir ein großes Problem. Wohl eher eine Katastrophe.
IDS_PROPQUEST_INC_001714	(Ergreift plötzlich deine Hand) Also würdest du mir bitte einen Gefallen tun?
IDS_PROPQUEST_INC_001715	Hmm.. gut. Bitte untersuche den Eingang vom Mas Dungeon. Und komm dann zurück zu mir.
