// 몬스터ID는 몬스터 디파인 명을 입력한다.,,,,,,,,,,,,,,
// 골드 대표확률은 페냐 자체가 드랍될 확률을 입력한다.,,,,,,,,,,,,,,
// 최소 골드와 최대 골드는 드랍된 페냐의 수치 범위를 설정,,,,,,,,,,,,,,
// 대표 확률 이름은 아이템 종류에 따라 WEAPON ARMOR MATERIAL QUEST ACCESSORY ETC RARE 를 사용하며 ETC RARE는 아이템 속성의 ITEMKIND 제약이 없지만 나머지는 제약이 있다. 해당 내용은 몬스터 분배시스템 개편 기획서를 참조. RARE의 경우 극단 스킬의 포춘서클(유니크 아이템 드랍률 2배)를 적용 받는다.,,,,,,,,,,,,,,
// 대표 확률 이름은 하나의 아이템 그룹을 설정한다. 예를 들어 아이바트1의 II_SYS_SYS_QUE_SAIBATTWING ~II_SYS_SYS_QUE_GRPFLARIS 는 E23열의 QUEST에 속하며 대표확률 굴림에 성공하면 그룹 안의 아이템 중 1개가 드롭된다. ,,,,,,,,,,,,,,
// 대표확률은 1~ 10000 을 입력한다. 10000 = 100.00% 이다.,,,,,,,,,,,,,,
// 아이템ID는 드랍할 아이템의 define 명을 입력한다. 드롭 아이템 그룹은 가장 위에 있는 대표확률 이름에 속한다.,,,,,,,,,,,,,,
// 확률은 1~10000을 입력하되 하나의 대표확률 이름에 속한 드롭 아이템 그룹의 확률 총합이 10000 이 되어야 한다.,,,,,,,,,,,,,,
// 드롭아이템의 최소 최대는 아이템이 드롭될 개수의 범위를 지정한다. 같게 할 경우 고정 값이 된다.,,,,,,,,,,,,,,
// 퀘스트 ID의 경우 QUEST 그룹에서만 사용할 수 있으며 definequest 에 정의된 퀘스트 명을 입력한다.,,,,,,,,,,,,,,
// 한 몬스터에 한 분류를 여러 개 중복하여 입력가능하며 내용물의 개수에는 제약이 없다. (거대 툼스톤 베어러의 경우 ETC가 두개 들어가있음),,,,,,,,,,,,,,
// 사용 예) MI_AIBATT1 의 II_SYS_SYS_EVE_FLOWER는 50% 확률로 설정된 QUEST 대표 분류가 성공한 다음 확률에 설정된 내부 굴림에서 25% 확률로 드롭이 결정되며 QUEST_VALENTINE라는 퀘스트가 진행중이여야만 1개 드롭된다.,,,,,,,,,,,,,,
// 그러므로 실질적인 II_SYS_SYS_EVE_FLOWER의 드롭확률은 QUEST_VALENTINE 를 캐릭가 진행중일때 12.5% 이다.,,,,,,,,,,,,,,
//몬스터ID,골드 대표확률,최소 골드,최대 골드,대표 확률 이름,대표 확률10000,아이템ID,확률10000,아이템 드랍 개수 최소,아이템 드랍 개수 최대,퀘스트ID,,,,
//dwMonsterID,dwGoldMainProb,dwGoldMin,dwGoldMax,szMainProbName,dwMainProb,dwItemID,dwProb,dwItemCountMin,dwItemCountMax,nQuestID,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_NUTTYWHEEL3,5000,341,608,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_WHEESHOE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_NUTTYWHEEL4,10000,30500,61000,-,-,-,-,-,-,-,,,,
-,-,-,-,RARE,400,-,-,-,-,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_HELMET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_SUIT_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_GAUNTLET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_HELMET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_SUIT_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_GAUNTLET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_HELMET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_SUIT_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_GAUNTLET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_BOOTS_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_HELMET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_SUIT_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_GAUNTLET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_BOOTS_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_HELMET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_SUIT_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_GAUNTLET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_BOOTS_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_HELMET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_SUIT_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_GAUNTLET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_BOOTS_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_HELMET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_SUIT_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_GAUNTLET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_BOOTS_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_HELMET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_SUIT_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_GAUNTLET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_BOOTS_SET_07,312,1,1,-,,,,
-,-,-,-,ETC,2500,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_SCR_UNIQCHIP_SUHO,10000,1,1,-,,,,
-,-,-,-,RARE,150,-,-,-,-,-,,,,
-,-,-,-,-,-,II_WEA_SWO_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_SWT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_KNU_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_CHE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_WAN_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_STA_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_BOW_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_YOY_SUHO,1000,1,1,-,,,,
-,-,-,-,ARMOR,100,-,-,-,-,-,,,,
-,-,-,-,-,-,II_ARM_ARM_SHI_ANCIENT,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
-,-,-,-,MATERIAL,50,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_MAT_ELE_DESERT,3333,2,2,-,,,,
-,-,-,-,-,-,II_GEN_MAT_ORICHALCUM01,3333,1,1,-,,,,
-,-,-,-,-,-,II_GEN_MAT_MOONSTONE,3334,1,1,-,,,,
-,-,-,-,ETC,10000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_WHEESHOE,2000,2,2,-,,,,
-,-,-,-,-,-,II_GEN_POT_DRI_VITAL600,2000,1,1,-,,,,
-,-,-,-,-,-,II_GEN_REF_REF_SEVENTH,2000,1,1,-,,,,
-,-,-,-,-,-,II_GEN_FOO_COO_SAUSAGECASSEROLE,2000,3,3,-,,,,
-,-,-,-,-,-,II_GEN_FOO_ICE_FRUITPARFAIT,2000,1,1,-,,,,
MI_DRILLER1,5000,303,613,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_DROIL,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_DRILLER2,5000,306,618,-,-,-,-,-,-,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_HARDDRILL01,10000,1,1,QUEST_SCE_HEROCOMBACK03,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_DROIL,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_DRILLER3,5000,314,606,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_DROIL,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,2500,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,2500,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,2500,1,1,QUEST_JAPEVE_BOZDA,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_DROIL,2500,1,1,QUEST_SCENARIO4,,,,
MI_DRILLER4,10000,31500,63000,-,-,-,-,-,-,-,,,,
-,-,-,-,RARE,400,-,-,-,-,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_HELMET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_SUIT_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_GAUNTLET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_HELMET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_SUIT_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_GAUNTLET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_HELMET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_SUIT_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_GAUNTLET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_BOOTS_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_HELMET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_SUIT_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_GAUNTLET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_BOOTS_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_HELMET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_SUIT_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_GAUNTLET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_BOOTS_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_HELMET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_SUIT_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_GAUNTLET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_BOOTS_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_HELMET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_SUIT_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_GAUNTLET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_BOOTS_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_HELMET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_SUIT_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_GAUNTLET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_BOOTS_SET_07,312,1,1,-,,,,
-,-,-,-,ETC,2500,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_SCR_UNIQCHIP_SUHO,10000,1,1,-,,,,
-,-,-,-,RARE,150,-,-,-,-,-,,,,
-,-,-,-,-,-,II_WEA_SWO_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_SWT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_KNU_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_CHE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_WAN_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_STA_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_BOW_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_YOY_SUHO,1000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
-,-,-,-,MATERIAL,50,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_MAT_ELE_GENERATOR,3333,2,2,-,,,,
-,-,-,-,-,-,II_GEN_MAT_ORICHALCUM01,3333,1,1,-,,,,
-,-,-,-,-,-,II_GEN_MAT_MOONSTONE,3334,1,1,-,,,,
-,-,-,-,ETC,10000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_DROIL,2000,2,2,-,,,,
-,-,-,-,-,-,II_GEN_POT_DRI_VITAL600,2000,1,1,-,,,,
-,-,-,-,-,-,II_GEN_REF_REF_SEVENTH,2000,1,1,-,,,,
-,-,-,-,-,-,II_GEN_FOO_COO_SAUSAGECASSEROLE,2000,3,3,-,,,,
-,-,-,-,-,-,II_GEN_FOO_ICE_FRUITPARFAIT,2000,2,2,-,,,,
MI_VOLT1,5000,358,661,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_AMPERE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_VOLT2,5000,337,614,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_AMPERE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_VOLT3,5000,326,632,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_AMPERE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,2500,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,2500,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,2500,1,1,QUEST_JAPEVE_BOZDA,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_AMPERE,2500,1,1,QUEST_SCENARIO5,,,,
MI_VOLT4,10000,32500,65000,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_SCR_UNIQCHIP_SUHO,10000,1,1,-,,,,
-,-,-,-,RARE,150,-,-,-,-,-,,,,
-,-,-,-,-,-,II_WEA_SWO_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_SWT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_KNU_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_CHE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_WAN_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_STA_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_BOW_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_YOY_SUHO,1000,1,1,-,,,,
-,-,-,-,RARE,400,-,-,-,-,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_BOOTS_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_BOOTS_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_BOOTS_SET_06,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_BOOTS_SET_06,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_BOOTS_SET_07,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_BOOTS_SET_07,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_HELMET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_HELMET_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_HELMET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_HELMET_SET_05,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_HELMET_SET_06,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_HELMET_SET_06,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_HELMET_SET_07,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_HELMET_SET_07,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_GAUNTLET_SET_04,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_GAUNTLET_SET_04,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_GAUNTLET_SET_05,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_GAUNTLET_SET_05,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_GAUNTLET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_GAUNTLET_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_GAUNTLET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_GAUNTLET_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_SUIT_SET_04,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_SUIT_SET_04,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ACR_SUIT_SET_05,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ACR_SUIT_SET_05,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_ASS_SUIT_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_ASS_SUIT_SET_06,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_M_MAG_SUIT_SET_07,312,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MAG_SUIT_SET_07,312,1,1,-,,,,
-,-,-,-,ACCESSORY,400,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_JEW_RIN_STRRING,2500,1,1,-,,,,
-,-,-,-,-,-,II_GEN_JEW_RIN_INTRING,2500,1,1,-,,,,
-,-,-,-,-,-,II_GEN_JEW_RIN_DEXRING,2500,1,1,-,,,,
-,-,-,-,-,-,II_GEN_JEW_RIN_STARING,2500,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
-,-,-,-,MATERIAL,50,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_MAT_ELE_FLAME,3333,2,2,-,,,,
-,-,-,-,-,-,II_GEN_MAT_ORICHALCUM01,3333,1,1,-,,,,
-,-,-,-,-,-,II_GEN_MAT_MOONSTONE,3334,1,1,-,,,,
-,-,-,-,ETC,10000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_AMPERE,2000,2,2,-,,,,
-,-,-,-,-,-,II_GEN_POT_DRI_VITAL700,2000,1,1,-,,,,
-,-,-,-,-,-,II_GEN_REF_REF_SEVENTH,2000,1,1,-,,,,
-,-,-,-,-,-,II_GEN_FOO_COO_SAUSAGECASSEROLE,2000,3,3,-,,,,
-,-,-,-,-,-,II_GEN_FOO_ICE_FRUITPARFAIT,2000,3,3,-,,,,
MI_ELDERGUARD1,5000,324,655,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_GUARDIEYE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_ELDERGUARD2,5000,327,665,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_GUARDIEYE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,3333,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,3333,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,3334,1,1,QUEST_JAPEVE_BOZDA,,,,
MI_ELDERGUARD3,5000,376,677,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,1250,-,-,-,-,-,,,,
-,-,-,-,-,-,II_GEN_GEM_GEM_GUARDIEYE,10000,1,1,-,,,,
-,-,-,-,QUEST,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_FLOWER,2500,1,1,QUEST_VALENTINE,,,,
-,-,-,-,-,-,II_SYS_SYS_EVE_HEARTPIECE,2500,1,1,QUEST_WHITEDAY,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GRPDARKON,2500,1,1,QUEST_JAPEVE_BOZDA,,,,
-,-,-,-,-,-,II_SYS_SYS_QUE_GUARDIEYE,2500,1,1,QUEST_SCENARIO5,,,,
MI_ELDERGUARD4,10000,33500,67000,-,-,-,-,-,-,-,,,,
-,-,-,-,ETC,5000,-,-,-,-,-,,,,
-,-,-,-,-,-,II_SYS_SYS_SCR_UNIQCHIP_SUHO,10000,1,1,-,,,,
-,-,-,-,RARE,150,-,-,-,-,-,,,,
-,-,-,-,-,-,II_WEA_SWO_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_SWT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_AXT_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_KNU_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_CHE_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_WAN_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_STA_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_BOW_SUHO,1000,1,1,-,,,,
-,-,-,-,-,-,II_WEA_YOY_SUHO,1000,1,1,-,,,,
-,-,-,-,RARE,400,-,-,-,-,-,,,,
-,-,-,-,-,-,II_ARM_M_MER_BOOTS_SET_04,313,1,1,-,,,,
-,-,-,-,-,-,II_ARM_F_MER_BOOTS_SET_04,313,1,1,-,,,,
